0.584	0	0	0.22289	0.721888	0.0552224	0	
0.586	0	0	0.217575	0.724509	0.0579158	0	
0.588	0	0	0.212325	0.727002	0.0606733	0	
0.59	0	0	0.207139	0.729367	0.0634949	0	
0.592	0	0	0.202016	0.731603	0.0663807	0	
0.594	0	0	0.196958	0.733711	0.0693306	0	
0.596	0	0	0.191964	0.735691	0.0723446	0	
0.598	0	0	0.187034	0.737543	0.0754228	0	
0.6	0	0	0.182169	0.739266	0.0785651	0	
0.602	0	0	0.177367	0.740861	0.0817715	0	
0.604	0	0	0.17263	0.742328	0.085042	0	
0.606	0	0	0.167956	0.743667	0.0883767	0	
0.608	0	0	0.163347	0.744878	0.0917755	0	
0.61	0	0	0.158802	0.74596	0.0952384	0	
0.612	0	0	0.154321	0.746914	0.0987654	0	
0.614	0	0	0.149904	0.747739	0.102357	0	
0.616	0	0	0.145551	0.748437	0.106012	0	
0.618	0	0	0.141263	0.749006	0.109731	0	
0.62	0	0	0.137038	0.749447	0.113515	0	
0.622	0	0	0.132878	0.749759	0.117363	0	
0.624	0	0	0.128782	0.749944	0.121274	0	
0.626	0	0	0.12475	0.75	0.12525	0	
0.628	0	0	0.120782	0.749928	0.12929	0	
0.63	0	0	0.116878	0.749727	0.133395	0	
0.632	0	0	0.113038	0.749399	0.137563	0	
0.634	0	0	0.109263	0.748942	0.141795	0	
0.636	0	0	0.105551	0.748356	0.146092	0	
0.638	0	0	0.101904	0.747643	0.150453	0	
0.64	0	0	0.098321	0.746801	0.154878	0	
0.642	0	0	0.094802	0.745831	0.159367	0	
0.644	0	0	0.0913471	0.744733	0.16392	0	
0.646	0	0	0.0879563	0.743507	0.168537	0	
0.648	0	0	0.0846297	0.742152	0.173218	0	
0.65	0	0	0.0813672	0.740669	0.177964	0	
0.652	0	0	0.0781688	0.739058	0.182773	0	
0.654	0	0	0.0750345	0.737318	0.187647	0	
0.656	0	0	0.0719644	0.735451	0.192585	0	
0.658	0	0	0.0689583	0.733455	0.197587	0	
0.66	0	0	0.0660165	0.73133	0.202653	0	
0.662	0	0	0.0631387	0.729078	0.207783	0	
0.664	0	0	0.0603251	0.726697	0.212978	0	
0.666	0	0	0.0575756	0.724188	0.218236	0	
0.668	0	0	0.0548902	0.721551	0.223559	0	
0.67	0	0	0.052269	0.718785	0.228946	0	
0.672	0	0	0.0497119	0.715892	0.234397	0	
0.674	0	0	0.0472189	0.71287	0.239912	0	
0.676	0	0	0.04479	0.709719	0.245491	0	
0.678	0	0	0.0424253	0.706441	0.251134	0	
0.68	0	0	0.0401247	0.703034	0.256841	0	
0.682	0	0	0.0378882	0.699499	0.262613	0	
0.684	0	0	0.0357159	0.695835	0.268449	0	
0.686	0	0	0.0336077	0.692044	0.274348	0	
0.688	0	0	0.0315636	0.688124	0.280312	0	
0.69	0	0	0.0295836	0.684076	0.28634	0	
0.692	0	0	0.0276678	0.6799	0.292433	0	
0.694	0	0	0.0258161	0.675595	0.298589	0	
0.696	0	0	0.0240285	0.671162	0.304809	0	
0.698	0	0	0.0223051	0.666601	0.311094	0	
0.7	0	0	0.0206458	0.661912	0.317443	0	
0.702	0	0	0.0190506	0.657094	0.323855	0	
0.704	0	0	0.0175195	0.652148	0.330332	0	
0.706	0	0	0.0160526	0.647074	0.336873	0	
0.708	0	0	0.0146498	0.641872	0.343479	0	
0.71	0	0	0.0133111	0.636541	0.350148	0	
0.712	0	0	0.0120366	0.631082	0.356881	0	
0.714	0	0	0.0108261	0.625495	0.363679	0	
0.716	0	0	0.00967985	0.619779	0.370541	0	
0.718	0	0	0.00859769	0.613936	0.377467	0	
0.72	0	0	0.00757965	0.607964	0.384457	0	
0.722	0	0	0.00662574	0.601864	0.391511	0	
0.724	0	0	0.00573597	0.595635	0.398629	0	
0.726	0	0	0.00491032	0.589278	0.405811	0	
0.728	0	0	0.00414879	0.582794	0.413058	0	
0.73	0	0	0.0034514	0.57618	0.420368	0	
0.732	0	0	0.00281813	0.569439	0.427743	0	
0.734	0	0	0.002249	0.562569	0.435182	0	
0.736	0	0	0.00174399	0.555571	0.442685	0	
0.738	0	0	0.0013031	0.548445	0.450252	0	
0.74	0	0	0.000926352	0.54119	0.457883	0	
0.742	0	0	0.000613727	0.533808	0.465579	0	
0.744	0	0	0.00036523	0.526297	0.473338	0	
0.746	0	0	0.000180862	0.518657	0.481162	0	
0.748	0	0	6.06212e-05	0.51089	0.48905	0	
0.75	0	0	4.50901e-06	0.502994	0.497002	0	
